YEAR,LSOA_CODE,LA_CODE,LA_NAME,GOR_CODE,GOR_NAME,IMD_SCORE,RANK_OF_IMD_SCORE,District_LSOA_Name,District_LSOA_Code,LSOA_Code,Aged0,Aged1,Aged2,Aged3,Aged4,Aged5,Aged6,Aged7,Aged8,Aged9,Aged10,Aged11,Aged12,Aged13,Aged14,Aged15,Aged16,Aged17,Aged18,Aged19,Aged20-24,Aged25-29,Aged30-34,Aged35-39,Aged40-44,Aged45-49,Aged50-54,Aged55-59,Aged60-64,Aged65-69,Aged70-74,Aged75-79,Aged80-84,Aged85
2010,"E01022982","24UJ","New Forest District","J","South East",7.07,27729,"New Forest","New Forest 022B","E01022982",7,13,7,7,3,9,12,5,5,9,9,13,11,10,9,9,8,10,8,8,67,75,71,77,89,110,112,132,202,181,154,114,114,
2010,"E01022983","24UJ","New Forest District","J","South East",5.14,29900,"New Forest","New Forest 022C","E01022983",6,6,8,4,12,9,9,9,13,10,9,13,14,9,12,11,9,8,7,11,52,59,56,71,81,97,116,123,169,159,114,128,93,
2010,"E01022984","24UJ","New Forest District","J","South East",8.17,26389,"New Forest","New Forest 018A","E01022984",8,3,8,3,6,7,14,7,9,6,8,8,9,14,13,14,16,19,18,18,55,36,35,42,61,77,105,128,121,119,119,91,97,
2010,"E01022985","24UJ","New Forest District","J","South East",4.98,30064,"New Forest","New Forest 018B","E01022985",12,18,8,13,9,10,8,12,12,10,12,13,11,16,13,13,12,13,13,9,46,36,49,93,96,105,100,90,87,66,83,53,45,
2010,"E01022986","24UJ","New Forest District","J","South East",12.17,21337,"New Forest","New Forest 021A","E01022986",10,7,5,10,13,12,10,12,12,11,11,10,12,13,13,12,20,15,12,9,69,58,48,58,97,100,110,105,111,78,66,88,93,
2010,"E01022987","24UJ","New Forest District","J","South East",5.13,29906,"New Forest","New Forest 022D","E01022987",6,15,11,10,11,15,6,13,10,13,14,11,18,15,15,15,20,15,15,10,43,39,42,62,77,87,90,97,145,132,153,186,173,
2010,"E01022988","24UJ","New Forest District","J","South East",19.28,14538,"New Forest","New Forest 021B","E01022988",29,15,21,12,14,14,14,17,13,16,17,20,27,25,18,18,21,18,21,24,81,68,82,127,147,137,112,103,94,56,49,74,56,
2010,"E01022989","24UJ","New Forest District","J","South East",5.42,29631,"New Forest","New Forest 015A","E01022989",18,8,18,11,15,12,19,19,24,18,18,26,26,30,31,28,22,18,20,18,73,58,68,99,146,143,125,123,151,100,87,85,69,
2010,"E01022990","24UJ","New Forest District","J","South East",8.18,26377,"New Forest","New Forest 017A","E01022990",9,9,10,8,19,19,10,16,16,21,23,32,30,23,21,22,23,33,36,22,74,43,55,83,110,150,116,99,109,101,81,76,54,
2010,"E01022991","24UJ","New Forest District","J","South East",7.1,27684,"New Forest","New Forest 015B","E01022991",12,17,15,16,19,14,12,13,17,23,22,13,16,20,22,20,17,23,19,25,80,72,83,113,139,156,149,166,225,166,119,92,78,
2010,"E01022992","24UJ","New Forest District","J","South East",7.9,26722,"New Forest","New Forest 007A","E01022992",6,13,7,11,10,11,7,12,11,16,15,13,13,10,11,10,13,8,8,14,55,47,48,71,92,103,100,99,101,69,59,42,23,
2010,"E01022993","24UJ","New Forest District","J","South East",18.91,14833,"New Forest","New Forest 007B","E01022993",8,5,7,12,11,9,13,10,13,12,11,18,19,12,14,10,10,16,18,17,53,56,68,84,95,115,105,108,119,95,64,39,30,
2010,"E01022994","24UJ","New Forest District","J","South East",2.89,31893,"New Forest","New Forest 016A","E01022994",7,11,5,7,16,7,15,9,16,12,11,13,22,10,19,24,15,18,21,20,62,47,48,59,88,141,143,126,160,98,86,74,46,
2010,"E01022995","24UJ","New Forest District","J","South East",2.45,32132,"New Forest","New Forest 016B","E01022995",6,6,11,8,18,15,19,15,18,16,14,16,20,18,21,18,21,16,21,14,60,44,44,68,97,134,150,146,122,72,68,55,43,
2010,"E01022996","24UJ","New Forest District","J","South East",18.43,15238,"New Forest","New Forest 016C","E01022996",7,11,3,9,8,8,12,15,9,12,10,9,9,12,14,10,13,15,12,13,37,29,34,63,104,95,100,105,112,90,79,66,45,
2010,"E01022997","24UJ","New Forest District","J","South East",12.14,21373,"New Forest","New Forest 016D","E01022997",11,10,7,12,10,12,15,14,16,14,12,10,18,10,11,13,12,13,12,8,39,31,43,71,91,82,99,119,123,106,80,68,62,
2010,"E01022998","24UJ","New Forest District","J","South East",5.52,29516,"New Forest","New Forest 015C","E01022998",11,9,8,15,5,12,16,16,15,15,21,18,18,16,14,11,10,21,19,21,86,53,41,51,62,89,108,123,161,178,140,123,102,
2010,"E01022999","24UJ","New Forest District","J","South East",18.21,15406,"New Forest","New Forest 017B","E01022999",17,22,17,14,27,17,18,19,25,17,24,20,30,19,30,24,28,34,29,29,89,75,75,92,125,134,157,164,191,162,148,127,92,
2010,"E01023000","24UJ","New Forest District","J","South East",4.5,30539,"New Forest","New Forest 015D","E01023000",18,20,24,17,19,21,20,18,23,18,25,25,18,19,16,17,17,22,17,19,72,61,51,77,95,116,104,114,130,119,119,116,92,
2010,"E01023001","24UJ","New Forest District","J","South East",8.18,26372,"New Forest","New Forest 019A","E01023001",24,19,23,26,28,18,24,22,18,21,20,20,23,17,21,30,19,23,19,18,75,83,95,119,142,180,139,114,104,79,73,69,44,
2010,"E01023002","24UJ","New Forest District","J","South East",14.31,18886,"New Forest","New Forest 019B","E01023002",29,28,10,22,23,15,19,18,19,16,16,17,20,21,20,25,22,18,17,20,78,75,66,78,132,121,103,106,99,94,95,70,57,
2010,"E01023003","24UJ","New Forest District","J","South East",4.4,30649,"New Forest","New Forest 011A","E01023003",16,14,7,13,12,13,13,12,17,12,14,15,18,15,15,17,20,15,15,22,65,60,65,62,71,123,97,105,143,96,91,105,91,
2010,"E01023004","24UJ","New Forest District","J","South East",6.59,28307,"New Forest","New Forest 011B","E01023004",22,13,25,20,18,20,22,26,25,20,26,25,28,23,26,26,27,26,23,22,96,62,63,103,161,178,138,141,117,98,87,71,48,
2010,"E01023005","24UJ","New Forest District","J","South East",2.66,32025,"New Forest","New Forest 011C","E01023005",8,6,11,11,11,14,14,15,12,20,23,17,14,16,18,14,15,16,12,18,61,49,52,82,117,133,121,129,125,94,80,72,51,
2010,"E01023006","24UJ","New Forest District","J","South East",32.31,7210,"New Forest","New Forest 011D","E01023006",22,22,16,21,23,13,20,20,17,21,25,29,29,29,27,34,33,29,29,22,94,63,66,105,154,157,104,78,59,55,48,36,15,
2010,"E01023007","24UJ","New Forest District","J","South East",14.34,18857,"New Forest","New Forest 008A","E01023007",6,8,11,10,12,11,8,10,5,11,10,9,10,8,16,10,16,16,19,13,52,66,62,50,57,73,62,71,92,72,78,59,53,
2010,"E01023008","24UJ","New Forest District","J","South East",13.32,20008,"New Forest","New Forest 009A","E01023008",10,11,12,10,10,8,10,10,5,10,8,9,12,7,7,8,7,9,5,6,56,71,69,56,61,74,67,106,126,126,114,106,93,
2010,"E01023009","24UJ","New Forest District","J","South East",4.53,30509,"New Forest","New Forest 009B","E01023009",13,19,18,11,13,9,20,12,17,14,13,18,19,22,28,25,28,21,25,22,91,88,87,95,110,131,132,113,121,64,49,37,24,
2010,"E01023010","24UJ","New Forest District","J","South East",18.75,14972,"New Forest","New Forest 008B","E01023010",19,29,26,27,22,20,17,16,18,20,17,23,18,19,24,17,19,22,21,16,97,102,104,135,119,111,97,81,80,56,36,17,14,
2010,"E01023011","24UJ","New Forest District","J","South East",15.4,17885,"New Forest","New Forest 001A","E01023011",12,8,12,12,18,20,14,16,18,21,21,24,24,24,27,27,22,17,25,21,53,28,49,82,148,141,115,99,90,84,66,52,50,
2010,"E01023012","24UJ","New Forest District","J","South East",9.34,24907,"New Forest","New Forest 001B","E01023012",9,5,4,5,9,8,6,11,9,12,13,14,18,20,23,21,28,21,22,25,59,28,40,77,96,107,118,134,117,83,73,69,46,
2010,"E01023013","24UJ","New Forest District","J","South East",12.26,21236,"New Forest","New Forest 014A","E01023013",12,14,18,16,17,21,15,16,13,16,16,17,15,20,13,22,21,17,18,17,74,65,61,96,114,106,119,112,131,83,61,56,41,
2010,"E01023014","24UJ","New Forest District","J","South East",8.75,25657,"New Forest","New Forest 014B","E01023014",14,14,16,20,22,17,12,19,14,17,18,14,15,13,13,16,13,11,19,17,67,68,66,77,85,100,126,140,149,105,80,78,52,
2010,"E01023015","24UJ","New Forest District","J","South East",16.33,17059,"New Forest","New Forest 014C","E01023015",19,16,16,12,16,17,22,22,16,15,15,18,24,17,24,18,29,24,21,19,72,71,81,88,127,127,99,107,95,74,72,63,47,
2010,"E01023016","24UJ","New Forest District","J","South East",3.82,31188,"New Forest","New Forest 014D","E01023016",7,3,7,7,13,11,12,10,12,10,11,13,14,12,16,17,12,17,14,12,69,66,67,70,92,100,123,131,139,111,95,52,47,
2010,"E01023017","24UJ","New Forest District","J","South East",16.53,16893,"New Forest","New Forest 020A","E01023017",17,19,23,21,20,27,21,24,17,28,28,28,23,28,35,28,31,26,27,30,96,77,74,95,116,129,92,85,136,109,92,94,78,
2010,"E01023018","24UJ","New Forest District","J","South East",26.67,9800,"New Forest","New Forest 020B","E01023018",21,20,13,20,8,16,15,14,11,15,16,17,14,16,15,18,17,16,18,10,65,56,68,86,86,92,75,85,129,101,82,73,71,
2010,"E01023019","24UJ","New Forest District","J","South East",20.88,13331,"New Forest","New Forest 020C","E01023019",20,31,26,13,15,13,18,15,21,16,16,25,24,21,25,22,21,18,23,16,62,59,69,117,147,130,91,73,87,52,39,33,28,
2010,"E01023020","24UJ","New Forest District","J","South East",5.71,29319,"New Forest","New Forest 018C","E01023020",3,14,12,12,9,11,8,8,10,12,12,11,15,9,13,14,10,16,18,16,51,47,44,43,77,78,80,79,123,105,104,91,74,
2010,"E01023021","24UJ","New Forest District","J","South East",5.02,30035,"New Forest","New Forest 001C","E01023021",14,10,9,15,18,16,19,14,19,26,28,41,33,47,17,12,23,19,18,28,74,60,50,55,95,116,95,119,142,94,94,95,72,
2010,"E01023022","24UJ","New Forest District","J","South East",13.89,19361,"New Forest","New Forest 001D","E01023022",19,18,23,21,13,14,14,20,11,20,19,24,21,23,24,21,19,18,15,18,70,60,86,150,142,114,101,90,114,107,76,109,106,
2010,"E01023023","24UJ","New Forest District","J","South East",12.36,21107,"New Forest","New Forest 001E","E01023023",18,18,10,19,19,18,19,19,20,18,15,19,15,24,24,27,27,34,18,32,83,68,70,76,94,112,128,105,105,81,86,97,85,
2010,"E01023024","24UJ","New Forest District","J","South East",6.04,28944,"New Forest","New Forest 001F","E01023024",13,16,19,17,23,11,17,12,11,20,17,18,18,15,16,17,20,21,17,26,79,64,56,67,82,102,112,128,131,106,89,74,65,
2010,"E01023025","24UJ","New Forest District","J","South East",8.07,26513,"New Forest","New Forest 001G","E01023025",6,7,10,7,11,12,18,8,11,17,12,11,9,10,10,9,11,7,13,18,45,36,44,63,85,105,115,104,132,112,93,82,37,
2010,"E01023026","24UJ","New Forest District","J","South East",13.76,19520,"New Forest","New Forest 010A","E01023026",3,10,7,9,6,14,6,15,10,18,19,20,21,16,24,23,10,16,10,8,39,38,44,72,83,112,98,92,105,76,63,55,59,
2010,"E01023027","24UJ","New Forest District","J","South East",17.43,16083,"New Forest","New Forest 014E","E01023027",17,12,20,9,23,17,14,13,14,23,20,16,14,14,17,17,22,22,18,17,78,82,80,85,91,97,106,78,107,92,61,55,35,
2010,"E01023028","24UJ","New Forest District","J","South East",11.65,21953,"New Forest","New Forest 011E","E01023028",22,35,40,27,26,28,25,24,23,28,25,33,31,28,30,24,26,31,24,20,102,113,123,147,163,168,118,113,101,95,90,78,59,
2010,"E01023029","24UJ","New Forest District","J","South East",37.93,5199,"New Forest","New Forest 013A","E01023029",25,36,37,44,31,52,37,38,44,34,33,42,40,43,44,39,42,52,50,41,131,79,78,115,162,138,92,66,61,33,40,31,25,
2010,"E01023030","24UJ","New Forest District","J","South East",8.539999999999999,25919,"New Forest","New Forest 013B","E01023030",15,15,18,18,11,15,22,25,15,13,13,18,16,18,25,15,26,18,18,25,94,76,80,109,106,119,109,81,82,64,38,23,13,
2010,"E01023031","24UJ","New Forest District","J","South East",10.29,23653,"New Forest","New Forest 014F","E01023031",12,10,17,16,6,11,12,10,8,7,7,11,12,16,14,14,13,20,18,15,57,57,45,61,69,88,100,87,94,63,69,54,41,
2010,"E01023032","24UJ","New Forest District","J","South East",8.130000000000001,26446,"New Forest","New Forest 013C","E01023032",6,13,8,11,13,8,8,9,10,14,13,11,15,15,15,12,17,17,12,10,53,62,46,49,79,85,70,104,106,91,64,60,45,
2010,"E01023033","24UJ","New Forest District","J","South East",16.81,16646,"New Forest","New Forest 013D","E01023033",21,20,13,12,14,18,11,15,17,15,15,16,15,20,19,24,22,23,19,18,78,52,51,77,82,91,78,78,89,81,68,38,33,
2010,"E01023034","24UJ","New Forest District","J","South East",11.53,22092,"New Forest","New Forest 018D","E01023034",11,16,13,22,12,18,15,15,14,13,14,16,16,13,14,16,17,11,14,12,56,38,62,103,126,129,114,115,145,124,125,103,75,
2010,"E01023035","24UJ","New Forest District","J","South East",4.9,30154,"New Forest","New Forest 018E","E01023035",17,13,17,14,23,17,14,14,22,14,15,17,12,15,17,15,17,20,13,17,63,42,54,100,126,148,138,132,126,116,107,98,66,
2010,"E01023036","24UJ","New Forest District","J","South East",5.64,29393,"New Forest","New Forest 018F","E01023036",3,5,10,12,15,16,26,13,14,12,14,15,12,16,15,16,13,14,19,16,51,36,42,64,111,110,133,114,164,151,163,154,116,
2010,"E01023037","24UJ","New Forest District","J","South East",20.92,13303,"New Forest","New Forest 011F","E01023037",25,26,22,17,25,28,32,22,27,24,22,27,30,24,25,29,30,29,32,25,89,81,112,159,186,132,106,98,111,85,110,95,75,
